Update	llyzs	B1	New	GuangZhou	CS	Clear	2008-12-17	2009-03-24	97	detail
Update	sixthirty	H1	New	ShangHai	Chemistry	Clear	2008-12-09	2009-03-24	105	detail
Update	deepseablueblue	H1	Renewal	ShangHai	chemistry	Clear	2008-12-10	2009-03-24	104	detail
Update	goodlife	H1	Renewal	ShangHai	EE	Clear	2008-12-23	2009-03-24	91	detail
Update	lafemme	F1	Renewal	BeiJing	Physical Chemistry	Clear	2008-12-15	2009-03-25	100	detail
Update	yufei123456	F1	Renewal	ChengDu	CS	Clear	2008-12-22	2009-03-25	93	detail
Update	linxi107	H1	Renewal	GuangZhou	chem eng	Clear	2008-12-22	2009-03-27	95	detail
Update	snoopylh	H1		BeiJing	ME	Clear	2008-12-29	2009-03-27	88	detail
Update	irenezqff	H1	Renewal	GuangZhou	Biochem	Clear	2008-12-29	2009-03-27	88	detail
Update	370687198302160	J1		ChengDu	Materials Physics and Che	Clear	2009-03-05	2009-03-27	22	detail
Update	JQ	H1	Renewal	ShangHai	Chem	Clear	2008-12-29	2009-03-27	88	detail
Update	nuclearspin	H1	Renewal	BeiJing	radiology	Clear	2008-12-19	2009-03-27	98	detail
Update	wu	H1		ShangHai	CS	Clear	2008-12-30	2009-03-27	87	detail
Update	shenyang0809	H1	Renewal	ShenYang	EE	Clear	2008-12-16	2009-03-27	101	detail
Update	xqsimple	H4		Others	chemistry	Clear	2008-12-30	2009-03-27	87	detail
Update	qqspm	H1	Renewal	BeiJing	Neurosience	Clear	2008-12-15	2009-03-27	102	detail
Update	zealing2009	H1	Renewal	ShangHai	Electrical Engineering	Clear	2008-12-30	2009-03-27	87	detail
Update	ordin	H1	Renewal	BeiJing	EE	Clear	2008-12-30	2009-03-27	87	detail
Update	minsmarf	H1	New	BeiJing	Information Technology	Clear	2008-12-30	2009-03-27	87	detail
Update	mankei	H1	Renewal	Others	EE	Clear	2008-12-29	2009-03-27	88	detail
Update	ling	H1	Renewal	BeiJing	Materials Sciences	Clear	2008-12-30	2009-03-27	87	detail
Update	yaolihuaxqp	J1	New	GuangZhou	neurophysiology	Clear	2009-03-06	2009-03-27	21	detail
Update	China2008	H1	Renewal	BeiJing	BME	Clear	2008-12-23	2009-03-27	94	detail
Update	bejing2009	H1	New	BeiJing	CS	Clear	2008-12-19	2009-03-27	98	detail
Update	Jack441018	H1	New	BeiJing	EE	Clear	2008-12-22	2009-03-27	95	detail
Update	frogjovi	H1	New	ShangHai	Neurobiology	Clear	2008-12-29	2009-03-27	88	detail
Update	stochaos	H1	Renewal	BeiJing	Physics	Clear	2008-12-30	2009-03-27	87	detail
Update	bluecold	H1	New	ShangHai	Information Systems	Clear	2008-12-29	2009-03-27	88	detail
Update	zeleehom	F1	New	BeiJing	chemistry	Clear	2009-03-05	2009-03-28	23	detail 
Update	bg3721	H1	Renewal	BeiJing	CS	Clear	2008-12-29	2009-03-29	90	detail
Update	bearjie	J1	New	ChengDu	materials physics an	Clear	2009-03-05	2009-03-30	25	detail
Update	march	B1	New	Others	N/A	Clear	2008-12-23	2009-03-30	97	detail
Update	sltong	J1	New	ShangHai	biology	Clear	2009-03-11	2009-03-30	19	detail
Update	anan	H1	New	Others	CS	Clear	2009-03-16	2009-03-30	14	detail
Update	nauticalboy	H1	New	Others	Biochemistry	Clear	2008-12-17	2009-03-31	104	detail
Update	doghuang	H1	Renewal	ShangHai	chemistry	Clear	2008-12-22	2009-03-31	99	detail
Update	iciclemelt	F1	Renewal	ShangHai	chemistry	Clear	2008-12-22	2009-03-31	99	detail
Update	mmega	H1	Renewal	ShangHai	Biochemistry	Clear	2009-01-05	2009-03-31	85	detail
Update	bbsid	J1	New	ShangHai	Physical Chemistry	Clear	2009-03-11	2009-03-31	20	detail
Update	balala	H1	New	ShangHai	physics	Clear	2008-12-22	2009-03-31	99	detail
Update	shannon	F1	New	ShangHai	Microsystem	Clear	2009-03-10	2009-03-31	21	detail
Update	ford99	H1	Renewal	ShangHai	Mathmatics	Clear	2009-01-05	2009-04-01	86	detail
Update	dickydog	H1		Others	ECE	Clear	2008-11-20	2009-04-01	132	detail
Update	ecer	J1	New	BeiJing	chemistry	Clear	2009-03-12	2009-04-01	20	detail
Update	ppperson	H1	New	ShangHai	EE	Clear	2008-12-22	2009-04-01	100	detail
Update	sllswd	F1	Renewal	ShangHai	EE	Clear	2009-03-09	2009-04-01	23	detail
Update	dingdong111	H1		BeiJing	Chemistry	Clear	2008-11-06	2009-04-02	147	detail
Update	-	J1	New	ShangHai	Mechanical Engineering	Clear	2009-03-04	2009-04-02	29	detail
Update	unluckyinchengd	H1	Renewal	ChengDu	ECE	Clear	2009-01-07	2009-04-02	85	detail
Update	aaa	H1	Renewal	BeiJing	physics	Clear	2009-01-05	2009-04-02	87	detail
Update	cc	B1	New	GuangZhou	chemistry	Clear	2008-12-23	2009-04-03	101	detail
Update	TIANL	J2	New	Others	N/A	Clear	2009-03-11	2009-04-03	23	detail
Update	mao	J1	Renewal	ChengDu	N/A	Clear	2009-03-12	2009-04-03	22	detail
Update	100	H1	Renewal	ShenYang	Chemical Engineering	Clear	2009-01-05	2009-04-06	91	detail
Update	komunling	H1	New	ShangHai	Bioinformatics	Clear	2009-01-06	2009-04-07	91	detail
Update	lpdeng	H1		ChengDu	Materials Science	Clear	2008-12-31	2009-04-07	97	detail 
Update	rainbonnie	H1	New	ChengDu	Industrial Engineering	Clear	2008-12-31	2009-04-07	97	detail
Update	expiate	H1	Renewal	ChengDu	Information Science	Clear	2009-01-07	2009-04-07	90	detail 
Update	viviencat	H4	New	Others	N/A	Clear	2009-01-13	2009-04-07	84	detail
Update	libertango	H1	Renewal	ChengDu	EE	Clear	2008-12-31	2009-04-07	97	detail
Update	chengdu	H1	New	ChengDu	EE	Clear	2008-12-31	2009-04-07	97	detail
Update	Barry	H1	New	ChengDu	Biochemistry	Clear	2008-12-31	2009-04-07	97	detail
Update	julin	H1	Renewal	ChengDu	Biostatistics	Clear	2008-12-31	2009-04-08	98	detail
Update	chenxuyu	H1	Renewal	ShenYang	Biotechnology	Clear	2008-12-29	2009-04-08	100	detail
Update	Jimmy	H1	Renewal	GuangZhou	EE	Clear	2008-12-29	2009-04-08	100	detail
Update	zhangge	H1	Renewal	ChengDu	Statistical Genetics	Clear	2009-01-07	2009-04-08	91	detail
Update	noid	H1		ChengDu	CS	Clear	2009-01-13	2009-04-08	85	detail
Update	ykcheiccas	H1	Renewal	BeiJing	Chemistry	Clear	2009-01-13	2009-04-08	85	detail
Update	King.east	H4	New	ChengDu	communication engineering	Clear	2008-12-31	2009-04-08	98	detail
Update	flyingmonkey	H4	Renewal	ChengDu	MBA	Clear	2009-01-07	2009-04-08	91	detail
Update	ray	L1	New	GuangZhou	N/A	Clear	2009-01-12	2009-04-08	86	detail
Update	cjwbhu	F2	New	GuangZhou	finance	Clear	2009-03-27	2009-04-08	12	detail
Update	SF	H1	Renewal	Others	Chem	Clear	2009-01-08	2009-04-08	90	detail
Update	familywang	H1	New	Others	radiation oncology	Clear	2009-01-13	2009-04-08	85	detail
Update	familywang2and3	H4	New	Others	N/A	Clear	2009-01-13	2009-04-08	85	detail
Update	rc	L2	New	GuangZhou	N/A	Clear	2009-01-12	2009-04-08	86	detail
Update	ppqq	H1	New	BeiJing	EE	Clear	2009-01-10	2009-04-08	88	detail
Update	qyp29	J1	New	ShangHai	medicine	Clear	2009-02-12	2009-04-09	56	detail
Update	kevin	H1	Renewal	ShenYang	Chem	Clear	2009-01-07	2009-04-09	92	detail
Update	wjzr76	H1	Renewal	Others	EE	Clear	2009-01-08	2009-04-09	91	detail
Update	feifei	J1	New	BeiJing	BME	Clear	2009-02-24	2009-04-09	44	detail
Update	rrchengdu	H1	Renewal	ChengDu	biology	Clear	2008-12-08	2009-04-09	122	detail 
Update	ccruz	H1	Renewal	BeiJing	EE	Clear	2009-01-09	2009-04-09	90	detail
Update	LAF1126	F2	Renewal	GuangZhou	chemistry	Clear	2009-03-09	2009-04-09	31	detail
Update	exile330	L2	New	BeiJing	N/A	Clear	2009-03-27	2009-04-09	13	detail
Update	berry7e7	L1	New	ShangHai	EE	Clear	2009-01-12	2009-04-09	87	detail
Update	Bluewater	H1		ShangHai	CS	Clear	2009-01-07	2009-04-10	93	detail
Update	lq958	H1	New	BeiJing	medical science	Clear	2009-01-07	2009-04-10	93	detail
Update	usdgood	B2	Renewal	ChengDu	chemistry	Clear	2009-01-12	2009-04-10	88	detail
Update	jkl200301	J1	New	ShenYang	Chemistry	Clear	2009-02-17	2009-04-10	52	detail
Update	redocean	B1	New	BeiJing	business mgt	Clear	2009-03-16	2009-04-10	25	detail
Update	wyw	H1	New	Others	Biochemistry	Clear	2008-12-17	2009-04-11	115	detail
Update	Leo82	F1	Renewal	BeiJing	BME	Clear	2009-02-18	2009-04-13	54	detail
Update	basten	J1	New	ShenYang	optic engineering	Clear	2009-01-30	2009-04-13	73	detail
Update	goodtiger	J1	Renewal	BeiJing	Chemistry	Clear	2009-01-23	2009-04-14	81	detail
Update	lhm	B1		ShangHai	EE	Clear	2009-01-14	2009-04-14	90	detail
Update	lz_7991	J1	New	BeiJing	Optic Engineer	Clear	2009-01-29	2009-04-14	75	detail
Update	ppsi	H1	New	Others	Chemistry	Clear	2009-01-16	2009-04-14	88	detail
Update	changchunfeng	H1	Renewal	BeiJing	computer science	Clear	2009-01-13	2009-04-14	91	detail
Update	NW	H1	Renewal	ShenYang	BME	Clear	2009-01-16	2009-04-14	88	detail
Update	idontknow	H1	New	ChengDu	IT	Clear	2009-02-04	2009-04-14	69	detail
Update	magicgenome	J1	New	BeiJing	bio	Clear	2009-02-19	2009-04-14	54	detail
Update	magicxt	J1	New	BeiJing	Automation	Clear	2009-02-19	2009-04-14	54	detail
Update	baoz	H1	New	Others	Surface Physics	Clear	2008-12-11	2009-04-14	124	detail 
Update	yaya	B1	New	Others	EE	Clear	2009-01-16	2009-04-14	88	detail
Update	WoKao	H1	Renewal	ShenYang	MicroElectronics	Clear	2009-01-20	2009-04-14	84	detail
Update	ltx00000	J1	New	BeiJing	chemistry	Clear	2009-02-19	2009-04-14	54	detail
Update	Fiona	F1	New	BeiJing	Business	Clear	2009-04-07	2009-04-14	7	detail
Update	lc	B1	New	ShangHai	N/A	Clear	2008-11-12	2009-04-14	153	detail
Update	quakemania	H1	New	ShangHai	ME	Clear	2009-01-20	2009-04-14	84	detail
Update	71	H1	Renewal	Toronto	EE	Clear	2009-01-05	2009-04-14	99	detail 
Update	salina	F1	New	ShangHai	cs	Clear	2009-03-01	2009-04-14	44	detail
Update	robertg	H1	New	ShangHai	Biomedical Eng	Clear	2009-01-15	2009-04-15	90	detail
Update	yhy	B2	New	Others	ChE	Clear	2009-01-20	2009-04-15	85	detail
Update	eiche	F1	Renewal	GuangZhou	Physics	Clear	2009-01-22	2009-04-15	83	detail
Update	wuhanJan	H1	New	GuangZhou	cancer biology	Clear	2009-01-12	2009-04-15	93	detail
Update	Chao	H1	Renewal	GuangZhou	medicine	Clear	2009-01-05	2009-04-15	100	detail
Update	mindy_nt	J1	New	ShangHai	biochemistry	Clear	2009-02-11	2009-04-15	63	detail
Update	leviski	H1	New	ChengDu	CS	Clear	2009-01-15	2009-04-16	91	detail
Update	wangcapital	J1	New	GuangZhou	pathology	Clear	2009-03-20	2009-04-16	27	detail
Update	xiamimayi	H1	Renewal	ShangHai	CS	Clear	2009-01-15	2009-04-16	91	detail
Update	alex	B1	New	ShangHai	N/A	Clear	2009-01-20	2009-04-16	86	detail
Update	harbiner	F2	New	BeiJing	EE	Clear	2009-03-17	2009-04-16	30	detail 
Update	xlmail	H1	Renewal	ChengDu	Chemistry	Clear	2009-01-21	2009-04-16	85	detail
Update	goldenbread	H1	New	ShangHai	materials Science	Clear	2009-01-20	2009-04-17	87	detail
Update	Shanghai	H1	New	ShangHai	Biochemistry	Clear	2009-01-22	2009-04-17	85	detail
Update	JAN23	H1	Renewal	ShangHai	chemistry	Clear	2009-01-23	2009-04-20	87	detail
Update	thus	H1	Renewal	ShenYang	Biomedical Engineering	Clear	2009-01-21	2009-04-20	89	detail
Update	ywhk	H1	Renewal	ShenYang	biology	Clear	2009-01-07	2009-04-20	103	detail
Update	pp	H1		Toronto	bio	Clear	2009-01-15	2009-04-21	96	detail
Update	zyz	F1	New	BeiJing	MAE	Clear	2009-03-12	2009-04-21	40	detail
Update	hliang	B1	Renewal	Others	Chemistry	Clear	2009-01-26	2009-04-22	86	detail
Update	blue	H1	Renewal	BeiJing	Proteomics	Clear	2009-01-22	2009-04-22	90	detail
Update	wma	B1	New	Others	Physiology/Pharmacology	Clear	2009-01-23	2009-04-22	89	detail
Update	bettyzy1201	H1	Renewal	ChengDu	EE	Clear	2009-01-21	2009-04-23	92	detail 
Update	paopao	H1	Renewal	BeiJing	EE	Clear	2009-01-13	2009-04-23	100	detail
Update	qq	B1	New	Vancouver	chemistry	Clear	2009-01-20	2009-04-23	93	detail
Update	shanghaigu	B2	New	ShangHai	N/A	Clear	2009-02-02	2009-04-23	80	detail
Update	seekdream	H1	New	ChengDu	EE	Clear	2009-01-21	2009-04-24	93	detail
Update	***	B1	New	ShangHai	thermal energy	Clear	2009-02-09	2009-04-24	74	detail
